id_sector,id_subsector,subsector,id_energy_carrier,energy_carrier,year,unit,id_end_use,end_use,id_end_use_level2,end_use_level2,value
3,314,Health and social services,13,Fernwärme,2019,kWh,1,appliance,2,ICT,0
3,314,Health and social services,13,Fernwärme,2019,kWh,1,appliance,3,mechanical_energy,0
3,314,Health and social services,13,Fernwärme,2019,kWh,4,domestic hot water,4,hot_water,99100785.77
3,314,Health and social services,13,Fernwärme,2019,kWh,1,appliance,5,process_heating,6945417.229
3,314,Health and social services,13,Fernwärme,2019,kWh,3,space heating,6,space_heating,1801430527
3,314,Health and social services,13,Fernwärme,2019,kWh,1,appliance,7,process_cooling,0
3,314,Health and social services,13,Fernwärme,2019,kWh,2,space cooling,8,space_cooling,0
3,314,Health and social services,1,Strom,2019,kWh,1,appliance,1,lighting,4944701501
3,314,Health and social services,1,Strom,2019,kWh,1,appliance,2,ICT,1804898028
3,314,Health and social services,1,Strom,2019,kWh,1,appliance,3,mechanical_energy,403473071.8
3,314,Health and social services,1,Strom,2019,kWh,4,domestic hot water,4,hot_water,294443420.8
3,314,Health and social services,1,Strom,2019,kWh,1,appliance,5,process_heating,485207263.1
3,314,Health and social services,1,Strom,2019,kWh,3,space heating,6,space_heating,1397105173
3,314,Health and social services,1,Strom,2019,kWh,1,appliance,7,process_cooling,179896633.7
3,314,Health and social services,1,Strom,2019,kWh,2,space cooling,8,space_cooling,274760183.3
3,315,"art, entertainment and recreation",3,Kohle,2019,kWh,1,appliance,1,lighting,0
3,315,"art, entertainment and recreation",3,Kohle,2019,kWh,1,appliance,2,ICT,0
3,315,"art, entertainment and recreation",3,Kohle,2019,kWh,1,appliance,3,mechanical_energy,0
3,315,"art, entertainment and recreation",3,Kohle,2019,kWh,4,domestic hot water,4,hot_water,0
3,315,"art, entertainment and recreation",3,Kohle,2019,kWh,1,appliance,5,process_heating,0
3,315,"art, entertainment and recreation",3,Kohle,2019,kWh,3,space heating,6,space_heating,0
3,315,"art, entertainment and recreation",3,Kohle,2019,kWh,1,appliance,7,process_cooling,0
3,315,"art, entertainment and recreation",3,Kohle,2019,kWh,2,space cooling,8,space_cooling,0
3,315,"art, entertainment and recreation",2,Kraftstoff,2019,kWh,1,appliance,1,lighting,0
3,315,"art, entertainment and recreation",2,Kraftstoff,2019,kWh,1,appliance,2,ICT,0
3,315,"art, entertainment and recreation",2,Kraftstoff,2019,kWh,1,appliance,3,mechanical_energy,0
3,315,"art, entertainment and recreation",2,Kraftstoff,2019,kWh,4,domestic hot water,4,hot_water,0
3,315,"art, entertainment and recreation",2,Kraftstoff,2019,kWh,1,appliance,5,process_heating,0
3,315,"art, entertainment and recreation",2,Kraftstoff,2019,kWh,3,space heating,6,space_heating,0
3,315,"art, entertainment and recreation",2,Kraftstoff,2019,kWh,1,appliance,7,process_cooling,0
3,315,"art, entertainment and recreation",2,Kraftstoff,2019,kWh,2,space cooling,8,space_cooling,0
3,315,"art, entertainment and recreation",8,Heizöl,2019,kWh,1,appliance,1,lighting,0
3,315,"art, entertainment and recreation",8,Heizöl,2019,kWh,1,appliance,2,ICT,0
3,315,"art, entertainment and recreation",8,Heizöl,2019,kWh,1,appliance,3,mechanical_energy,0
3,315,"art, entertainment and recreation",8,Heizöl,2019,kWh,4,domestic hot water,4,hot_water,10478785.15
3,315,"art, entertainment and recreation",8,Heizöl,2019,kWh,1,appliance,5,process_heating,109376.9297
3,315,"art, entertainment and recreation",8,Heizöl,2019,kWh,3,space heating,6,space_heating,345929209
3,315,"art, entertainment and recreation",8,Heizöl,2019,kWh,1,appliance,7,process_cooling,0
3,315,"art, entertainment and recreation",8,Heizöl,2019,kWh,2,space cooling,8,space_cooling,0
3,315,"art, entertainment and recreation",9,Flüssiggas,2019,kWh,1,appliance,1,lighting,0
3,315,"art, entertainment and recreation",9,Flüssiggas,2019,kWh,1,appliance,2,ICT,0
3,315,"art, entertainment and recreation",9,Flüssiggas,2019,kWh,1,appliance,3,mechanical_energy,0
3,315,"art, entertainment and recreation",9,Flüssiggas,2019,kWh,4,domestic hot water,4,hot_water,1401905.004
3,315,"art, entertainment and recreation",9,Flüssiggas,2019,kWh,1,appliance,5,process_heating,0
3,315,"art, entertainment and recreation",9,Flüssiggas,2019,kWh,3,space heating,6,space_heating,9763446.359
3,315,"art, entertainment and recreation",9,Flüssiggas,2019,kWh,1,appliance,7,process_cooling,0
3,315,"art, entertainment and recreation",9,Flüssiggas,2019,kWh,2,space cooling,8,space_cooling,0
3,315,"art, entertainment and recreation",6,Erdgas,2019,kWh,1,appliance,1,lighting,0
3,315,"art, entertainment and recreation",6,Erdgas,2019,kWh,1,appliance,2,ICT,0
3,315,"art, entertainment and recreation",6,Erdgas,2019,kWh,1,appliance,3,mechanical_energy,0
3,315,"art, entertainment and recreation",6,Erdgas,2019,kWh,4,domestic hot water,4,hot_water,80528240.87
3,315,"art, entertainment and recreation",6,Erdgas,2019,kWh,1,appliance,5,process_heating,222190060.2
3,315,"art, entertainment and recreation",6,Erdgas,2019,kWh,3,space heating,6,space_heating,1164144770
3,315,"art, entertainment and recreation",6,Erdgas,2019,kWh,1,appliance,7,process_cooling,0
3,315,"art, entertainment and recreation",6,Erdgas,2019,kWh,2,space cooling,8,space_cooling,0
3,315,"art, entertainment and recreation",12,Biomasse,2019,kWh,1,appliance,1,lighting,0
3,315,"art, entertainment and recreation",12,Biomasse,2019,kWh,1,appliance,2,ICT,0
3,315,"art, entertainment and recreation",12,Biomasse,2019,kWh,1,appliance,3,mechanical_energy,0
3,315,"art, entertainment and recreation",12,Biomasse,2019,kWh,4,domestic hot water,4,hot_water,35315741.35
3,315,"art, entertainment and recreation",12,Biomasse,2019,kWh,1,appliance,5,process_heating,0
3,315,"art, entertainment and recreation",12,Biomasse,2019,kWh,3,space heating,6,space_heating,35081350.54
3,315,"art, entertainment and recreation",12,Biomasse,2019,kWh,1,appliance,7,process_cooling,0
3,315,"art, entertainment and recreation",12,Biomasse,2019,kWh,2,space cooling,8,space_cooling,0
3,315,"art, entertainment and recreation",14,erneuerbare Energien,2019,kWh,1,appliance,1,lighting,0
3,315,"art, entertainment and recreation",14,erneuerbare Energien,2019,kWh,1,appliance,2,ICT,0
3,315,"art, entertainment and recreation",14,erneuerbare Energien,2019,kWh,1,appliance,3,mechanical_energy,0
3,315,"art, entertainment and recreation",14,erneuerbare Energien,2019,kWh,4,domestic hot water,4,hot_water,18097737.11
3,315,"art, entertainment and recreation",14,erneuerbare Energien,2019,kWh,1,appliance,5,process_heating,0
3,315,"art, entertainment and recreation",14,erneuerbare Energien,2019,kWh,3,space heating,6,space_heating,1787690.696
3,315,"art, entertainment and recreation",14,erneuerbare Energien,2019,kWh,1,appliance,7,process_cooling,0
3,315,"art, entertainment and recreation",14,erneuerbare Energien,2019,kWh,2,space cooling,8,space_cooling,0
3,315,"art, entertainment and recreation",13,Fernwärme,2019,kWh,1,appliance,1,lighting,0
3,315,"art, entertainment and recreation",13,Fernwärme,2019,kWh,1,appliance,2,ICT,0
3,315,"art, entertainment and recreation",13,Fernwärme,2019,kWh,1,appliance,3,mechanical_energy,0
3,315,"art, entertainment and recreation",13,Fernwärme,2019,kWh,4,domestic hot water,4,hot_water,5810279.133
3,315,"art, entertainment and recreation",13,Fernwärme,2019,kWh,1,appliance,5,process_heating,17252540.02
3,315,"art, entertainment and recreation",13,Fernwärme,2019,kWh,3,space heating,6,space_heating,87367828.7
3,315,"art, entertainment and recreation",13,Fernwärme,2019,kWh,1,appliance,7,process_cooling,0
3,315,"art, entertainment and recreation",13,Fernwärme,2019,kWh,2,space cooling,8,space_cooling,0
3,315,"art, entertainment and recreation",1,Strom,2019,kWh,1,appliance,1,lighting,509419885.2
3,315,"art, entertainment and recreation",1,Strom,2019,kWh,1,appliance,2,ICT,525797462.3
3,315,"art, entertainment and recreation",1,Strom,2019,kWh,1,appliance,3,mechanical_energy,96001603.78
3,315,"art, entertainment and recreation",1,Strom,2019,kWh,4,domestic hot water,4,hot_water,5987528.5
3,315,"art, entertainment and recreation",1,Strom,2019,kWh,1,appliance,5,process_heating,163636349.4
3,315,"art, entertainment and recreation",1,Strom,2019,kWh,3,space heating,6,space_heating,68121974.22
3,315,"art, entertainment and recreation",1,Strom,2019,kWh,1,appliance,7,process_cooling,39074588.67
3,315,"art, entertainment and recreation",1,Strom,2019,kWh,2,space cooling,8,space_cooling,168264234
3,316,other tertiary sectors,3,Kohle,2019,kWh,1,appliance,1,lighting,0
3,316,other tertiary sectors,3,Kohle,2019,kWh,1,appliance,2,ICT,0
3,316,other tertiary sectors,3,Kohle,2019,kWh,1,appliance,3,mechanical_energy,0
3,316,other tertiary sectors,3,Kohle,2019,kWh,4,domestic hot water,4,hot_water,0
3,316,other tertiary sectors,3,Kohle,2019,kWh,1,appliance,5,process_heating,0
3,316,other tertiary sectors,3,Kohle,2019,kWh,3,space heating,6,space_heating,0
3,316,other tertiary sectors,3,Kohle,2019,kWh,1,appliance,7,process_cooling,0
3,316,other tertiary sectors,3,Kohle,2019,kWh,2,space cooling,8,space_cooling,0
3,316,other tertiary sectors,2,Kraftstoff,2019,kWh,1,appliance,1,lighting,0
3,316,other tertiary sectors,2,Kraftstoff,2019,kWh,1,appliance,2,ICT,0
3,316,other tertiary sectors,2,Kraftstoff,2019,kWh,1,appliance,3,mechanical_energy,0
3,316,other tertiary sectors,2,Kraftstoff,2019,kWh,4,domestic hot water,4,hot_water,0
3,316,other tertiary sectors,2,Kraftstoff,2019,kWh,1,appliance,5,process_heating,0
3,316,other tertiary sectors,2,Kraftstoff,2019,kWh,3,space heating,6,space_heating,0
3,316,other tertiary sectors,2,Kraftstoff,2019,kWh,1,appliance,7,process_cooling,0
3,316,other tertiary sectors,2,Kraftstoff,2019,kWh,2,space cooling,8,space_cooling,0
3,316,other tertiary sectors,8,Heizöl,2019,kWh,1,appliance,1,lighting,0
3,316,other tertiary sectors,8,Heizöl,2019,kWh,1,appliance,2,ICT,0
3,316,other tertiary sectors,8,Heizöl,2019,kWh,1,appliance,3,mechanical_energy,108023058
3,316,other tertiary sectors,8,Heizöl,2019,kWh,4,domestic hot water,4,hot_water,16728951.71
3,316,other tertiary sectors,8,Heizöl,2019,kWh,1,appliance,5,process_heating,89310762.04
3,316,other tertiary sectors,8,Heizöl,2019,kWh,3,space heating,6,space_heating,1029309146
3,316,other tertiary sectors,8,Heizöl,2019,kWh,1,appliance,7,process_cooling,0
3,316,other tertiary sectors,8,Heizöl,2019,kWh,2,space cooling,8,space_cooling,0
3,316,other tertiary sectors,9,Flüssiggas,2019,kWh,1,appliance,1,lighting,0
3,316,other tertiary sectors,9,Flüssiggas,2019,kWh,1,appliance,2,ICT,0
3,316,other tertiary sectors,9,Flüssiggas,2019,kWh,1,appliance,3,mechanical_energy,0
3,316,other tertiary sectors,9,Flüssiggas,2019,kWh,4,domestic hot water,4,hot_water,3883897.89
3,316,other tertiary sectors,9,Flüssiggas,2019,kWh,1,appliance,5,process_heating,0
3,316,other tertiary sectors,9,Flüssiggas,2019,kWh,3,space heating,6,space_heating,27049071.52
3,316,other tertiary sectors,9,Flüssiggas,2019,kWh,1,appliance,7,process_cooling,0
3,316,other tertiary sectors,9,Flüssiggas,2019,kWh,2,space cooling,8,space_cooling,0
3,316,other tertiary sectors,6,Erdgas,2019,kWh,1,appliance,1,lighting,0
3,316,other tertiary sectors,6,Erdgas,2019,kWh,1,appliance,2,ICT,0
3,316,other tertiary sectors,6,Erdgas,2019,kWh,1,appliance,3,mechanical_energy,104778994.7
3,316,other tertiary sectors,6,Erdgas,2019,kWh,4,domestic hot water,4,hot_water,197331424.3
3,316,other tertiary sectors,6,Erdgas,2019,kWh,1,appliance,5,process_heating,247423929.7
3,316,other tertiary sectors,6,Erdgas,2019,kWh,3,space heating,6,space_heating,3228475583
3,316,other tertiary sectors,6,Erdgas,2019,kWh,1,appliance,7,process_cooling,0
3,316,other tertiary sectors,6,Erdgas,2019,kWh,2,space cooling,8,space_cooling,0
3,316,other tertiary sectors,12,Biomasse,2019,kWh,1,appliance,1,lighting,0
3,316,other tertiary sectors,12,Biomasse,2019,kWh,1,appliance,2,ICT,0
3,316,other tertiary sectors,12,Biomasse,2019,kWh,1,appliance,3,mechanical_energy,0
3,316,other tertiary sectors,12,Biomasse,2019,kWh,4,domestic hot water,4,hot_water,35890342.87
3,316,other tertiary sectors,12,Biomasse,2019,kWh,1,appliance,5,process_heating,0
3,316,other tertiary sectors,12,Biomasse,2019,kWh,3,space heating,6,space_heating,97190881.69
3,316,other tertiary sectors,12,Biomasse,2019,kWh,1,appliance,7,process_cooling,0
3,316,other tertiary sectors,12,Biomasse,2019,kWh,2,space cooling,8,space_cooling,0
3,316,other tertiary sectors,14,erneuerbare Energien,2019,kWh,1,appliance,1,lighting,0
3,316,other tertiary sectors,14,erneuerbare Energien,2019,kWh,1,appliance,2,ICT,0
3,316,other tertiary sectors,14,erneuerbare Energien,2019,kWh,1,appliance,3,mechanical_energy,0
3,316,other tertiary sectors,14,erneuerbare Energien,2019,kWh,4,domestic hot water,4,hot_water,1990778.819
3,316,other tertiary sectors,14,erneuerbare Energien,2019,kWh,1,appliance,5,process_heating,288769.3619
3,316,other tertiary sectors,14,erneuerbare Energien,2019,kWh,3,space heating,6,space_heating,89124.85391
3,316,other tertiary sectors,14,erneuerbare Energien,2019,kWh,1,appliance,7,process_cooling,0
3,316,other tertiary sectors,14,erneuerbare Energien,2019,kWh,2,space cooling,8,space_cooling,0
3,316,other tertiary sectors,13,Fernwärme,2019,kWh,1,appliance,1,lighting,0
3,316,other tertiary sectors,13,Fernwärme,2019,kWh,1,appliance,2,ICT,0
3,316,other tertiary sectors,13,Fernwärme,2019,kWh,1,appliance,3,mechanical_energy,0
3,316,other tertiary sectors,13,Fernwärme,2019,kWh,4,domestic hot water,4,hot_water,16097047.1
3,316,other tertiary sectors,13,Fernwärme,2019,kWh,1,appliance,5,process_heating,21612.6778
3,316,other tertiary sectors,13,Fernwärme,2019,kWh,3,space heating,6,space_heating,185363897.4
3,316,other tertiary sectors,13,Fernwärme,2019,kWh,1,appliance,7,process_cooling,0
3,316,other tertiary sectors,13,Fernwärme,2019,kWh,2,space cooling,8,space_cooling,0
3,316,other tertiary sectors,1,Strom,2019,kWh,1,appliance,1,lighting,3122174747
3,316,other tertiary sectors,1,Strom,2019,kWh,1,appliance,2,ICT,2727824821
3,316,other tertiary sectors,1,Strom,2019,kWh,1,appliance,3,mechanical_energy,723314866.8
3,316,other tertiary sectors,1,Strom,2019,kWh,4,domestic hot water,4,hot_water,99601559.23
3,316,other tertiary sectors,1,Strom,2019,kWh,1,appliance,5,process_heating,59834377.06
3,316,other tertiary sectors,1,Strom,2019,kWh,3,space heating,6,space_heating,785768186.4
3,316,other tertiary sectors,1,Strom,2019,kWh,1,appliance,7,process_cooling,619293011.8
3,316,other tertiary sectors,1,Strom,2019,kWh,2,space cooling,8,space_cooling,228416593
3,31,agriculture,3,Kohle,2020,kWh,1,appliance,1,lighting,0
3,31,agriculture,3,Kohle,2020,kWh,1,appliance,2,ICT,0
3,31,agriculture,3,Kohle,2020,kWh,1,appliance,3,mechanical_energy,0
3,31,agriculture,3,Kohle,2020,kWh,4,domestic hot water,4,hot_water,0
3,31,agriculture,3,Kohle,2020,kWh,1,appliance,5,process_heating,0
3,31,agriculture,3,Kohle,2020,kWh,3,space heating,6,space_heating,16955277.78
3,31,agriculture,3,Kohle,2020,kWh,1,appliance,7,process_cooling,0
3,31,agriculture,3,Kohle,2020,kWh,2,space cooling,8,space_cooling,0
3,31,agriculture,2,Kraftstoff,2020,kWh,1,appliance,1,lighting,0
3,31,agriculture,2,Kraftstoff,2020,kWh,1,appliance,2,ICT,0
3,31,agriculture,2,Kraftstoff,2020,kWh,1,appliance,3,mechanical_energy,28086614711
3,31,agriculture,2,Kraftstoff,2020,kWh,4,domestic hot water,4,hot_water,0
3,31,agriculture,2,Kraftstoff,2020,kWh,1,appliance,5,process_heating,0
3,31,agriculture,2,Kraftstoff,2020,kWh,3,space heating,6,space_heating,0
3,31,agriculture,2,Kraftstoff,2020,kWh,1,appliance,7,process_cooling,0
3,31,agriculture,2,Kraftstoff,2020,kWh,2,space cooling,8,space_cooling,0
3,31,agriculture,8,Heizöl,2020,kWh,1,appliance,1,lighting,0
3,31,agriculture,8,Heizöl,2020,kWh,1,appliance,2,ICT,0
3,31,agriculture,8,Heizöl,2020,kWh,1,appliance,3,mechanical_energy,0
3,31,agriculture,8,Heizöl,2020,kWh,4,domestic hot water,4,hot_water,26776528.84
3,31,agriculture,8,Heizöl,2020,kWh,1,appliance,5,process_heating,139832711.9
3,31,agriculture,8,Heizöl,2020,kWh,3,space heating,6,space_heating,5560824857
3,31,agriculture,8,Heizöl,2020,kWh,1,appliance,7,process_cooling,0
3,31,agriculture,8,Heizöl,2020,kWh,2,space cooling,8,space_cooling,0
3,31,agriculture,9,Flüssiggas,2020,kWh,1,appliance,1,lighting,0
3,31,agriculture,9,Flüssiggas,2020,kWh,1,appliance,2,ICT,0
3,31,agriculture,9,Flüssiggas,2020,kWh,1,appliance,3,mechanical_energy,0
3,31,agriculture,9,Flüssiggas,2020,kWh,4,domestic hot water,4,hot_water,0
3,31,agriculture,9,Flüssiggas,2020,kWh,1,appliance,5,process_heating,0
3,31,agriculture,9,Flüssiggas,2020,kWh,3,space heating,6,space_heating,33578320.47
3,31,agriculture,9,Flüssiggas,2020,kWh,1,appliance,7,process_cooling,0
3,31,agriculture,9,Flüssiggas,2020,kWh,2,space cooling,8,space_cooling,0
3,31,agriculture,6,Erdgas,2020,kWh,1,appliance,1,lighting,0
3,31,agriculture,6,Erdgas,2020,kWh,1,appliance,2,ICT,0
3,31,agriculture,6,Erdgas,2020,kWh,1,appliance,3,mechanical_energy,0
3,31,agriculture,6,Erdgas,2020,kWh,4,domestic hot water,4,hot_water,237125927.2
3,31,agriculture,6,Erdgas,2020,kWh,1,appliance,5,process_heating,356579393.1
3,31,agriculture,6,Erdgas,2020,kWh,3,space heating,6,space_heating,6749306873
3,31,agriculture,6,Erdgas,2020,kWh,1,appliance,7,process_cooling,0
3,31,agriculture,6,Erdgas,2020,kWh,2,space cooling,8,space_cooling,0
3,31,agriculture,12,Biomasse,2020,kWh,1,appliance,1,lighting,0
3,31,agriculture,12,Biomasse,2020,kWh,1,appliance,2,ICT,0
3,31,agriculture,12,Biomasse,2020,kWh,1,appliance,3,mechanical_energy,2946556686
3,31,agriculture,12,Biomasse,2020,kWh,4,domestic hot water,4,hot_water,230101499.2
3,31,agriculture,12,Biomasse,2020,kWh,1,appliance,5,process_heating,0
3,31,agriculture,12,Biomasse,2020,kWh,3,space heating,6,space_heating,22956928752
3,31,agriculture,12,Biomasse,2020,kWh,1,appliance,7,process_cooling,0
3,31,agriculture,12,Biomasse,2020,kWh,2,space cooling,8,space_cooling,0
3,31,agriculture,14,erneuerbare Energien,2020,kWh,1,appliance,1,lighting,0
3,31,agriculture,14,erneuerbare Energien,2020,kWh,1,appliance,2,ICT,0
3,31,agriculture,14,erneuerbare Energien,2020,kWh,1,appliance,3,mechanical_energy,0
3,31,agriculture,14,erneuerbare Energien,2020,kWh,4,domestic hot water,4,hot_water,11211924.06
3,31,agriculture,14,erneuerbare Energien,2020,kWh,1,appliance,5,process_heating,0
3,31,agriculture,14,erneuerbare Energien,2020,kWh,3,space heating,6,space_heating,154180270.3
3,31,agriculture,14,erneuerbare Energien,2020,kWh,1,appliance,7,process_cooling,0
3,31,agriculture,14,erneuerbare Energien,2020,kWh,2,space cooling,8,space_cooling,0
3,31,agriculture,13,Fernwärme,2020,kWh,1,appliance,1,lighting,0
3,31,agriculture,13,Fernwärme,2020,kWh,1,appliance,2,ICT,0
3,31,agriculture,13,Fernwärme,2020,kWh,1,appliance,3,mechanical_energy,0
3,31,agriculture,13,Fernwärme,2020,kWh,4,domestic hot water,4,hot_water,553410.0486
3,31,agriculture,13,Fernwärme,2020,kWh,1,appliance,5,process_heating,2276.50558
3,31,agriculture,13,Fernwärme,2020,kWh,3,space heating,6,space_heating,0
3,31,agriculture,13,Fernwärme,2020,kWh,1,appliance,7,process_cooling,0
3,31,agriculture,13,Fernwärme,2020,kWh,2,space cooling,8,space_cooling,0
3,31,agriculture,1,Strom,2020,kWh,1,appliance,1,lighting,2074473603
3,31,agriculture,1,Strom,2020,kWh,1,appliance,2,ICT,409747820.2
3,31,agriculture,1,Strom,2020,kWh,1,appliance,3,mechanical_energy,2199447824
3,31,agriculture,1,Strom,2020,kWh,4,domestic hot water,4,hot_water,77487492.58
3,31,agriculture,1,Strom,2020,kWh,1,appliance,5,process_heating,180036109.5
3,31,agriculture,1,Strom,2020,kWh,3,space heating,6,space_heating,386691232
3,31,agriculture,1,Strom,2020,kWh,1,appliance,7,process_cooling,27027527.9
3,31,agriculture,1,Strom,2020,kWh,2,space cooling,8,space_cooling,570233216.1
3,32,manufacturing,3,Kohle,2020,kWh,1,appliance,1,lighting,0
3,32,manufacturing,3,Kohle,2020,kWh,1,appliance,2,ICT,0
3,32,manufacturing,3,Kohle,2020,kWh,1,appliance,3,mechanical_energy,0
3,32,manufacturing,3,Kohle,2020,kWh,4,domestic hot water,4,hot_water,0
3,32,manufacturing,3,Kohle,2020,kWh,1,appliance,5,process_heating,0
3,32,manufacturing,3,Kohle,2020,kWh,3,space heating,6,space_heating,0
3,32,manufacturing,3,Kohle,2020,kWh,1,appliance,7,process_cooling,0
3,32,manufacturing,3,Kohle,2020,kWh,2,space cooling,8,space_cooling,0
3,32,manufacturing,2,Kraftstoff,2020,kWh,1,appliance,1,lighting,0
3,32,manufacturing,2,Kraftstoff,2020,kWh,1,appliance,2,ICT,0
3,32,manufacturing,2,Kraftstoff,2020,kWh,1,appliance,3,mechanical_energy,0
3,32,manufacturing,2,Kraftstoff,2020,kWh,4,domestic hot water,4,hot_water,0
3,32,manufacturing,2,Kraftstoff,2020,kWh,1,appliance,5,process_heating,0
3,32,manufacturing,2,Kraftstoff,2020,kWh,3,space heating,6,space_heating,0
3,32,manufacturing,2,Kraftstoff,2020,kWh,1,appliance,7,process_cooling,0
3,32,manufacturing,2,Kraftstoff,2020,kWh,2,space cooling,8,space_cooling,0
3,32,manufacturing,8,Heizöl,2020,kWh,1,appliance,1,lighting,0
3,32,manufacturing,8,Heizöl,2020,kWh,1,appliance,2,ICT,0
3,32,manufacturing,8,Heizöl,2020,kWh,1,appliance,3,mechanical_energy,0
3,32,manufacturing,8,Heizöl,2020,kWh,4,domestic hot water,4,hot_water,1412434.356
3,32,manufacturing,8,Heizöl,2020,kWh,1,appliance,5,process_heating,0
3,32,manufacturing,8,Heizöl,2020,kWh,3,space heating,6,space_heating,3258380092
3,32,manufacturing,8,Heizöl,2020,kWh,1,appliance,7,process_cooling,0
3,32,manufacturing,8,Heizöl,2020,kWh,2,space cooling,8,space_cooling,0
3,32,manufacturing,9,Flüssiggas,2020,kWh,1,appliance,1,lighting,0
3,32,manufacturing,9,Flüssiggas,2020,kWh,1,appliance,2,ICT,0
3,32,manufacturing,9,Flüssiggas,2020,kWh,1,appliance,3,mechanical_energy,0
3,32,manufacturing,9,Flüssiggas,2020,kWh,4,domestic hot water,4,hot_water,0
3,32,manufacturing,9,Flüssiggas,2020,kWh,1,appliance,5,process_heating,0
3,32,manufacturing,9,Flüssiggas,2020,kWh,3,space heating,6,space_heating,5077151.062
3,32,manufacturing,9,Flüssiggas,2020,kWh,1,appliance,7,process_cooling,0
3,32,manufacturing,9,Flüssiggas,2020,kWh,2,space cooling,8,space_cooling,0
3,32,manufacturing,6,Erdgas,2020,kWh,1,appliance,1,lighting,0
3,32,manufacturing,6,Erdgas,2020,kWh,1,appliance,2,ICT,0
3,32,manufacturing,6,Erdgas,2020,kWh,1,appliance,3,mechanical_energy,912057.8178
3,32,manufacturing,6,Erdgas,2020,kWh,4,domestic hot water,4,hot_water,200765181
3,32,manufacturing,6,Erdgas,2020,kWh,1,appliance,5,process_heating,1085021609
3,32,manufacturing,6,Erdgas,2020,kWh,3,space heating,6,space_heating,2377683973
3,32,manufacturing,6,Erdgas,2020,kWh,1,appliance,7,process_cooling,0
3,32,manufacturing,6,Erdgas,2020,kWh,2,space cooling,8,space_cooling,0
3,32,manufacturing,12,Biomasse,2020,kWh,1,appliance,1,lighting,0
3,32,manufacturing,12,Biomasse,2020,kWh,1,appliance,2,ICT,0
3,32,manufacturing,12,Biomasse,2020,kWh,1,appliance,3,mechanical_energy,0
3,32,manufacturing,12,Biomasse,2020,kWh,4,domestic hot water,4,hot_water,37591449.91
3,32,manufacturing,12,Biomasse,2020,kWh,1,appliance,5,process_heating,0
3,32,manufacturing,12,Biomasse,2020,kWh,3,space heating,6,space_heating,1524414256
3,32,manufacturing,12,Biomasse,2020,kWh,1,appliance,7,process_cooling,0
3,32,manufacturing,12,Biomasse,2020,kWh,2,space cooling,8,space_cooling,0
3,32,manufacturing,14,erneuerbare Energien,2020,kWh,1,appliance,1,lighting,0
3,32,manufacturing,14,erneuerbare Energien,2020,kWh,1,appliance,2,ICT,0
3,32,manufacturing,14,erneuerbare Energien,2020,kWh,1,appliance,3,mechanical_energy,0
3,32,manufacturing,14,erneuerbare Energien,2020,kWh,4,domestic hot water,4,hot_water,5591882.135
3,32,manufacturing,14,erneuerbare Energien,2020,kWh,1,appliance,5,process_heating,26498.13173
3,32,manufacturing,14,erneuerbare Energien,2020,kWh,3,space heating,6,space_heating,18492144.43
3,32,manufacturing,14,erneuerbare Energien,2020,kWh,1,appliance,7,process_cooling,0
3,32,manufacturing,14,erneuerbare Energien,2020,kWh,2,space cooling,8,space_cooling,0
3,32,manufacturing,13,Fernwärme,2020,kWh,1,appliance,1,lighting,0
3,32,manufacturing,13,Fernwärme,2020,kWh,1,appliance,2,ICT,0
3,32,manufacturing,13,Fernwärme,2020,kWh,1,appliance,3,mechanical_energy,0
3,32,manufacturing,13,Fernwärme,2020,kWh,4,domestic hot water,4,hot_water,1366576.429
3,32,manufacturing,13,Fernwärme,2020,kWh,1,appliance,5,process_heating,418440.4331
3,32,manufacturing,13,Fernwärme,2020,kWh,3,space heating,6,space_heating,34981595.18
3,32,manufacturing,13,Fernwärme,2020,kWh,1,appliance,7,process_cooling,0
3,32,manufacturing,13,Fernwärme,2020,kWh,2,space cooling,8,space_cooling,0
3,32,manufacturing,1,Strom,2020,kWh,1,appliance,1,lighting,1844594654
3,32,manufacturing,1,Strom,2020,kWh,1,appliance,2,ICT,491096046.9
3,32,manufacturing,1,Strom,2020,kWh,1,appliance,3,mechanical_energy,849461289.7
3,32,manufacturing,1,Strom,2020,kWh,4,domestic hot water,4,hot_water,41684136.56
3,32,manufacturing,1,Strom,2020,kWh,1,appliance,5,process_heating,848810120.3
3,32,manufacturing,1,Strom,2020,kWh,3,space heating,6,space_heating,274744952.9
3,32,manufacturing,1,Strom,2020,kWh,1,appliance,7,process_cooling,39866824.92
3,32,manufacturing,1,Strom,2020,kWh,2,space cooling,8,space_cooling,158307383.5
3,33,construction,3,Kohle,2020,kWh,1,appliance,1,lighting,0
3,33,construction,3,Kohle,2020,kWh,1,appliance,2,ICT,0
3,33,construction,3,Kohle,2020,kWh,1,appliance,3,mechanical_energy,0
3,33,construction,3,Kohle,2020,kWh,4,domestic hot water,4,hot_water,0
3,33,construction,3,Kohle,2020,kWh,1,appliance,5,process_heating,0
3,33,construction,3,Kohle,2020,kWh,3,space heating,6,space_heating,0
3,33,construction,3,Kohle,2020,kWh,1,appliance,7,process_cooling,0
3,33,construction,3,Kohle,2020,kWh,2,space cooling,8,space_cooling,0
3,33,construction,2,Kraftstoff,2020,kWh,1,appliance,1,lighting,0
3,33,construction,2,Kraftstoff,2020,kWh,1,appliance,2,ICT,0
